target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs
4JOO-1M4,MSE,cam,50,0.4883720930232558,43,22
4JOO-1M4,MSE,cam,55,0.4883720930232558,43,22
4JOO-1M4,MSE,cam,60,0.4883720930232558,43,22
4JOO-1M4,MSE,cam,65,0.4878048780487805,41,21
4JOO-1M4,MSE,cam,70,0.4864864864864865,37,19
4JOO-1M4,MSE,cam,75,0.48484848484848486,33,17
4JOO-1M4,MSE,cam,80,0.4827586206896552,29,15
4JOO-1M4,MSE,cam,85,0.4782608695652174,23,12
4JOO-1M4,MSE,cam,90,0.4,5,3
4JOO-1M4,MSE,cam,95,,0,0
4JOO-1M4,MSE,diff,50,0.6990033222591363,43,22
4JOO-1M4,MSE,diff,55,0.6990033222591363,43,22
4JOO-1M4,MSE,diff,60,0.6990033222591363,43,22
4JOO-1M4,MSE,diff,65,0.7144018583042975,41,21
4JOO-1M4,MSE,diff,70,0.7429858429858431,37,19
4JOO-1M4,MSE,diff,75,0.7464646464646465,33,17
4JOO-1M4,MSE,diff,80,0.7425287356321838,29,15
4JOO-1M4,MSE,diff,85,0.7318840579710144,23,12
4JOO-1M4,MSE,diff,90,1.0,5,3
4JOO-1M4,MSE,diff,95,,0,0
4JOO-1M4,MSE,gradcam,50,0.524390919158361,43,22
4JOO-1M4,MSE,gradcam,55,0.524390919158361,43,22
4JOO-1M4,MSE,gradcam,60,0.524390919158361,43,22
4JOO-1M4,MSE,gradcam,65,0.5255807200929152,41,21
4JOO-1M4,MSE,gradcam,70,0.5310489060489061,37,19
4JOO-1M4,MSE,gradcam,75,0.5353535353535352,33,17
4JOO-1M4,MSE,gradcam,80,0.5114942528735632,29,15
4JOO-1M4,MSE,gradcam,85,0.5362318840579711,23,12
4JOO-1M4,MSE,gradcam,90,0.6,5,3
4JOO-1M4,MSE,gradcam,95,,0,0
4JOO-1M4,MSE,gradinput,50,0.5412513842746401,43,22
4JOO-1M4,MSE,gradinput,55,0.5412513842746401,43,22
4JOO-1M4,MSE,gradinput,60,0.5412513842746401,43,22
4JOO-1M4,MSE,gradinput,65,0.5457026713124274,41,21
4JOO-1M4,MSE,gradinput,70,0.5641570141570142,37,19
4JOO-1M4,MSE,gradinput,75,0.5686868686868687,33,17
4JOO-1M4,MSE,gradinput,80,0.5436781609195402,29,15
4JOO-1M4,MSE,gradinput,85,0.5072463768115941,23,12
4JOO-1M4,MSE,gradinput,90,0.5,5,3
4JOO-1M4,MSE,gradinput,95,,0,0
4JOO-1M4,MSE,ig,50,0.574390919158361,43,22
4JOO-1M4,MSE,ig,55,0.574390919158361,43,22
4JOO-1M4,MSE,ig,60,0.574390919158361,43,22
4JOO-1M4,MSE,ig,65,0.5812717770034843,41,21
4JOO-1M4,MSE,ig,70,0.6008687258687258,37,19
4JOO-1M4,MSE,ig,75,0.5909090909090909,33,17
4JOO-1M4,MSE,ig,80,0.5712643678160919,29,15
4JOO-1M4,MSE,ig,85,0.6159420289855072,23,12
4JOO-1M4,MSE,ig,90,0.7,5,3
4JOO-1M4,MSE,ig,95,,0,0
4JOO-1M4,MSE,shap,50,0.5608250276854929,43,22
4JOO-1M4,MSE,shap,55,0.5608250276854929,43,22
4JOO-1M4,MSE,shap,60,0.5608250276854929,43,22
4JOO-1M4,MSE,shap,65,0.565418118466899,41,21
4JOO-1M4,MSE,shap,70,0.5670849420849421,37,19
4JOO-1M4,MSE,shap,75,0.5666666666666668,33,17
4JOO-1M4,MSE,shap,80,0.5632183908045978,29,15
4JOO-1M4,MSE,shap,85,0.5362318840579711,23,12
4JOO-1M4,MSE,shap,90,0.5,5,3
4JOO-1M4,MSE,shap,95,,0,0
4JQ7-KJQ,MSE,cam,50,0.4928574158082355,122,65
4JQ7-KJQ,MSE,cam,55,0.49273837273837273,120,64
4JQ7-KJQ,MSE,cam,60,0.4880702630702631,94,51
4JQ7-KJQ,MSE,cam,65,0.4863244479098138,82,45
4JQ7-KJQ,MSE,cam,70,0.48172750672750675,74,41
4JQ7-KJQ,MSE,cam,75,0.4676020408163265,56,32
4JQ7-KJQ,MSE,cam,80,0.45488721804511273,38,23
4JQ7-KJQ,MSE,cam,85,0.45454545454545453,33,20
4JQ7-KJQ,MSE,cam,90,0.4,15,10
4JQ7-KJQ,MSE,cam,95,1.0,1,1
4JQ7-KJQ,MSE,diff,50,0.6963198265090743,122,65
4JQ7-KJQ,MSE,diff,55,0.6984013474270827,120,64
4JQ7-KJQ,MSE,diff,60,0.7226747543236905,94,51
4JQ7-KJQ,MSE,diff,65,0.7441956079151202,82,45
4JQ7-KJQ,MSE,diff,70,0.747592235092235,74,41
4JQ7-KJQ,MSE,diff,75,0.7305980725623584,56,32
4JQ7-KJQ,MSE,diff,80,0.7261904761904763,38,23
4JQ7-KJQ,MSE,diff,85,0.702020202020202,33,20
4JQ7-KJQ,MSE,diff,90,0.7,15,10
4JQ7-KJQ,MSE,diff,95,1.0,1,1
4JQ7-KJQ,MSE,gradcam,50,0.5849520503871997,122,65
4JQ7-KJQ,MSE,gradcam,55,0.5870822036079387,120,64
4JQ7-KJQ,MSE,gradcam,60,0.5963230918018152,94,51
4JQ7-KJQ,MSE,gradcam,65,0.5985746976600635,82,45
4JQ7-KJQ,MSE,gradcam,70,0.5978047853047854,74,41
4JQ7-KJQ,MSE,gradcam,75,0.6077097505668936,56,32
4JQ7-KJQ,MSE,gradcam,80,0.5848997493734336,38,23
4JQ7-KJQ,MSE,gradcam,85,0.5934343434343434,33,20
4JQ7-KJQ,MSE,gradcam,90,0.5555555555555555,15,10
4JQ7-KJQ,MSE,gradcam,95,1.0,1,1
4JQ7-KJQ,MSE,gradinput,50,0.6158054932584826,122,65
4JQ7-KJQ,MSE,gradinput,55,0.6184498705270763,120,64
4JQ7-KJQ,MSE,gradinput,60,0.6336428051853585,94,51
4JQ7-KJQ,MSE,gradinput,65,0.6289209773965873,82,45
4JQ7-KJQ,MSE,gradinput,70,0.6368418743418746,74,41
4JQ7-KJQ,MSE,gradinput,75,0.6110260770975058,56,32
4JQ7-KJQ,MSE,gradinput,80,0.5921052631578947,38,23
4JQ7-KJQ,MSE,gradinput,85,0.5757575757575758,33,20
4JQ7-KJQ,MSE,gradinput,90,0.5666666666666667,15,10
4JQ7-KJQ,MSE,gradinput,95,1.0,1,1
4JQ7-KJQ,MSE,ig,50,0.6911926837493377,122,65
4JQ7-KJQ,MSE,ig,55,0.6954506570499218,120,64
4JQ7-KJQ,MSE,ig,60,0.7258436008436007,94,51
4JQ7-KJQ,MSE,ig,65,0.7462818346964687,82,45
4JQ7-KJQ,MSE,ig,70,0.7566056316056314,74,41
4JQ7-KJQ,MSE,ig,75,0.7520549886621316,56,32
4JQ7-KJQ,MSE,ig,80,0.7592731829573935,38,23
4JQ7-KJQ,MSE,ig,85,0.7444444444444445,33,20
4JQ7-KJQ,MSE,ig,90,0.8333333333333334,15,10
4JQ7-KJQ,MSE,ig,95,1.0,1,1
4JQ7-KJQ,MSE,shap,50,0.5094172709589778,122,65
4JQ7-KJQ,MSE,shap,55,0.5106456540463894,120,64
4JQ7-KJQ,MSE,shap,60,0.5207871324892601,94,51
4JQ7-KJQ,MSE,shap,65,0.5272122186756333,82,45
4JQ7-KJQ,MSE,shap,70,0.5176406926406926,74,41
4JQ7-KJQ,MSE,shap,75,0.5383857709750567,56,32
4JQ7-KJQ,MSE,shap,80,0.5951127819548873,38,23
4JQ7-KJQ,MSE,shap,85,0.5878787878787879,33,20
4JQ7-KJQ,MSE,shap,90,0.6555555555555556,15,10
4JQ7-KJQ,MSE,shap,95,0.0,1,1
4JQA-ID8,MSE,cam,50,0.47058823529411764,187,99
4JQA-ID8,MSE,cam,55,0.47058823529411764,187,99
4JQA-ID8,MSE,cam,60,0.47058823529411764,187,99
4JQA-ID8,MSE,cam,65,0.4692737430167598,179,95
4JQA-ID8,MSE,cam,70,0.46710526315789475,152,81
4JQA-ID8,MSE,cam,75,0.46153846153846156,91,49
4JQA-ID8,MSE,cam,80,0.4722222222222222,36,19
4JQA-ID8,MSE,cam,85,0.5,6,3
4JQA-ID8,MSE,cam,90,,0,0
4JQA-ID8,MSE,cam,95,,0,0
4JQA-ID8,MSE,diff,50,0.8117137764196587,187,99
4JQA-ID8,MSE,diff,55,0.8117137764196587,187,99
4JQA-ID8,MSE,diff,60,0.8117137764196587,187,99
4JQA-ID8,MSE,diff,65,0.8144719340250065,179,95
4JQA-ID8,MSE,diff,70,0.8246710526315789,152,81
4JQA-ID8,MSE,diff,75,0.8531135531135531,91,49
4JQA-ID8,MSE,diff,80,0.9282407407407409,36,19
4JQA-ID8,MSE,diff,85,1.0,6,3
4JQA-ID8,MSE,diff,90,,0,0
4JQA-ID8,MSE,diff,95,,0,0
4JQA-ID8,MSE,gradcam,50,0.5612426788897377,187,99
4JQA-ID8,MSE,gradcam,55,0.5612426788897377,187,99
4JQA-ID8,MSE,gradcam,60,0.5612426788897377,187,99
4JQA-ID8,MSE,gradcam,65,0.5597898377227986,179,95
4JQA-ID8,MSE,gradcam,70,0.5557174185463658,152,81
4JQA-ID8,MSE,gradcam,75,0.56007326007326,91,49
4JQA-ID8,MSE,gradcam,80,0.5416666666666666,36,19
4JQA-ID8,MSE,gradcam,85,0.5833333333333334,6,3
4JQA-ID8,MSE,gradcam,90,,0,0
4JQA-ID8,MSE,gradcam,95,,0,0
4JQA-ID8,MSE,gradinput,50,0.6839954163483577,187,99
4JQA-ID8,MSE,gradinput,55,0.6839954163483577,187,99
4JQA-ID8,MSE,gradinput,60,0.6839954163483577,187,99
4JQA-ID8,MSE,gradinput,65,0.6959430699654164,179,95
4JQA-ID8,MSE,gradinput,70,0.682487468671679,152,81
4JQA-ID8,MSE,gradinput,75,0.7181318681318679,91,49
4JQA-ID8,MSE,gradinput,80,0.7916666666666666,36,19
4JQA-ID8,MSE,gradinput,85,0.75,6,3
4JQA-ID8,MSE,gradinput,90,,0,0
4JQA-ID8,MSE,gradinput,95,,0,0
4JQA-ID8,MSE,ig,50,0.6907053730583141,187,99
4JQA-ID8,MSE,ig,55,0.6907053730583141,187,99
4JQA-ID8,MSE,ig,60,0.6907053730583141,187,99
4JQA-ID8,MSE,ig,65,0.6957368981111995,179,95
4JQA-ID8,MSE,ig,70,0.700689223057644,152,81
4JQA-ID8,MSE,ig,75,0.7260073260073258,91,49
4JQA-ID8,MSE,ig,80,0.7615740740740742,36,19
4JQA-ID8,MSE,ig,85,0.75,6,3
4JQA-ID8,MSE,ig,90,,0,0
4JQA-ID8,MSE,ig,95,,0,0
4JQA-ID8,MSE,shap,50,0.5857503607503609,187,99
4JQA-ID8,MSE,shap,55,0.5857503607503609,187,99
4JQA-ID8,MSE,shap,60,0.5857503607503609,187,99
4JQA-ID8,MSE,shap,65,0.5848496940675714,179,95
4JQA-ID8,MSE,shap,70,0.5956766917293234,152,81
4JQA-ID8,MSE,shap,75,0.6036630036630035,91,49
4JQA-ID8,MSE,shap,80,0.6087962962962963,36,19
4JQA-ID8,MSE,shap,85,0.6666666666666666,6,3
4JQA-ID8,MSE,shap,90,,0,0
4JQA-ID8,MSE,shap,95,,0,0
4JR5-1LS,MSE,cam,50,0.5088144963144965,148,75
4JR5-1LS,MSE,cam,55,0.5051163812033377,138,70
4JR5-1LS,MSE,cam,60,0.5017948717948718,130,66
4JR5-1LS,MSE,cam,65,0.49867724867724866,126,64
4JR5-1LS,MSE,cam,70,0.49867724867724866,126,64
4JR5-1LS,MSE,cam,75,0.49867724867724866,126,64
4JR5-1LS,MSE,cam,80,0.49861111111111106,120,61
4JR5-1LS,MSE,cam,85,0.47357723577235766,82,42
4JR5-1LS,MSE,cam,90,0.45918367346938777,49,25
4JR5-1LS,MSE,cam,95,0.2,10,5
4JR5-1LS,MSE,diff,50,0.7190000315000314,148,75
4JR5-1LS,MSE,diff,55,0.7283157663592447,138,70
4JR5-1LS,MSE,diff,60,0.7351282051282051,130,66
4JR5-1LS,MSE,diff,65,0.7402116402116402,126,64
4JR5-1LS,MSE,diff,70,0.7402116402116402,126,64
4JR5-1LS,MSE,diff,75,0.7402116402116402,126,64
4JR5-1LS,MSE,diff,80,0.7397222222222222,120,61
4JR5-1LS,MSE,diff,85,0.7601626016260162,82,42
4JR5-1LS,MSE,diff,90,0.826530612244898,49,25
4JR5-1LS,MSE,diff,95,0.9,10,5
4JR5-1LS,MSE,gradcam,50,0.5937196812196813,148,75
4JR5-1LS,MSE,gradcam,55,0.599154589371981,138,70
4JR5-1LS,MSE,gradcam,60,0.6052564102564105,130,66
4JR5-1LS,MSE,gradcam,65,0.6085978835978838,126,64
4JR5-1LS,MSE,gradcam,70,0.6085978835978838,126,64
4JR5-1LS,MSE,gradcam,75,0.6085978835978838,126,64
4JR5-1LS,MSE,gradcam,80,0.6098611111111113,120,61
4JR5-1LS,MSE,gradcam,85,0.6300813008130081,82,42
4JR5-1LS,MSE,gradcam,90,0.6326530612244898,49,25
4JR5-1LS,MSE,gradcam,95,0.5,10,5
4JR5-1LS,MSE,gradinput,50,0.546974421974422,148,75
4JR5-1LS,MSE,gradinput,55,0.5447518664909969,138,70
4JR5-1LS,MSE,gradinput,60,0.5412820512820512,130,66
4JR5-1LS,MSE,gradinput,65,0.5394179894179894,126,64
4JR5-1LS,MSE,gradinput,70,0.5394179894179894,126,64
4JR5-1LS,MSE,gradinput,75,0.5394179894179894,126,64
4JR5-1LS,MSE,gradinput,80,0.5372222222222222,120,61
4JR5-1LS,MSE,gradinput,85,0.5833333333333333,82,42
4JR5-1LS,MSE,gradinput,90,0.5918367346938775,49,25
4JR5-1LS,MSE,gradinput,95,0.3,10,5
4JR5-1LS,MSE,ig,50,0.68995778995779,148,75
4JR5-1LS,MSE,ig,55,0.6925450153711024,138,70
4JR5-1LS,MSE,ig,60,0.6920512820512822,130,66
4JR5-1LS,MSE,ig,65,0.6910052910052911,126,64
4JR5-1LS,MSE,ig,70,0.6910052910052911,126,64
4JR5-1LS,MSE,ig,75,0.6910052910052911,126,64
4JR5-1LS,MSE,ig,80,0.6918055555555557,120,61
4JR5-1LS,MSE,ig,85,0.7489837398373983,82,42
4JR5-1LS,MSE,ig,90,0.826530612244898,49,25
4JR5-1LS,MSE,ig,95,0.8,10,5
4JR5-1LS,MSE,shap,50,0.5351477351477353,148,75
4JR5-1LS,MSE,shap,55,0.5393719806763286,138,70
4JR5-1LS,MSE,shap,60,0.5339743589743589,130,66
4JR5-1LS,MSE,shap,65,0.5334656084656084,126,64
4JR5-1LS,MSE,shap,70,0.5334656084656084,126,64
4JR5-1LS,MSE,shap,75,0.5334656084656084,126,64
4JR5-1LS,MSE,shap,80,0.5343055555555555,120,61
4JR5-1LS,MSE,shap,85,0.5569105691056909,82,42
4JR5-1LS,MSE,shap,90,0.5816326530612245,49,25
4JR5-1LS,MSE,shap,95,0.6,10,5
4JZE-1NK,MSE,cam,50,0.503114670734808,138,71
4JZE-1NK,MSE,cam,55,0.5035818713450292,120,62
4JZE-1NK,MSE,cam,60,0.5018518518518519,90,47
4JZE-1NK,MSE,cam,65,0.5022522522522523,74,39
4JZE-1NK,MSE,cam,70,0.5023809523809525,70,37
4JZE-1NK,MSE,cam,75,0.5,26,15
4JZE-1NK,MSE,cam,80,0.5,6,5
4JZE-1NK,MSE,cam,85,0.5,4,4
4JZE-1NK,MSE,cam,90,0.3333333333333333,3,3
4JZE-1NK,MSE,cam,95,1.0,1,1
4JZE-1NK,MSE,diff,50,0.5831233905276503,138,71
4JZE-1NK,MSE,diff,55,0.5884772988807428,120,62
4JZE-1NK,MSE,diff,60,0.6191134482801148,90,47
4JZE-1NK,MSE,diff,65,0.6387020262020263,74,39
4JZE-1NK,MSE,diff,70,0.6438306534735107,70,37
4JZE-1NK,MSE,diff,75,0.6897130647130647,26,15
4JZE-1NK,MSE,diff,80,0.861111111111111,6,5
4JZE-1NK,MSE,diff,85,1.0,4,4
4JZE-1NK,MSE,diff,90,1.0,3,3
4JZE-1NK,MSE,diff,95,1.0,1,1
4JZE-1NK,MSE,gradcam,50,0.5830705189552275,138,71
4JZE-1NK,MSE,gradcam,55,0.5940352206702826,120,62
4JZE-1NK,MSE,gradcam,60,0.6178925395592062,90,47
4JZE-1NK,MSE,gradcam,65,0.6416397416397416,74,39
4JZE-1NK,MSE,gradcam,70,0.6489342403628118,70,37
4JZE-1NK,MSE,gradcam,75,0.699587912087912,26,15
4JZE-1NK,MSE,gradcam,80,0.888888888888889,6,5
4JZE-1NK,MSE,gradcam,85,1.0,4,4
4JZE-1NK,MSE,gradcam,90,1.0,3,3
4JZE-1NK,MSE,gradcam,95,1.0,1,1
4JZE-1NK,MSE,gradinput,50,0.48157927794823735,138,71
4JZE-1NK,MSE,gradinput,55,0.4855949630291734,120,62
4JZE-1NK,MSE,gradinput,60,0.5015583182249848,90,47
4JZE-1NK,MSE,gradinput,65,0.5133011883011884,74,39
4JZE-1NK,MSE,gradinput,70,0.5169583591012165,70,37
4JZE-1NK,MSE,gradinput,75,0.5539224664224662,26,15
4JZE-1NK,MSE,gradinput,80,0.8333333333333334,6,5
4JZE-1NK,MSE,gradinput,85,1.0,4,4
4JZE-1NK,MSE,gradinput,90,1.0,3,3
4JZE-1NK,MSE,gradinput,95,1.0,1,1
4JZE-1NK,MSE,ig,50,0.6253523436101847,138,71
4JZE-1NK,MSE,ig,55,0.6381066280640584,120,62
4JZE-1NK,MSE,ig,60,0.6717131633798298,90,47
4JZE-1NK,MSE,ig,65,0.7071667821667821,74,39
4JZE-1NK,MSE,ig,70,0.7184054834054834,70,37
4JZE-1NK,MSE,ig,75,0.7230769230769233,26,15
4JZE-1NK,MSE,ig,80,0.611111111111111,6,5
4JZE-1NK,MSE,ig,85,0.6666666666666666,4,4
4JZE-1NK,MSE,ig,90,0.5555555555555555,3,3
4JZE-1NK,MSE,ig,95,0.0,1,1
4JZE-1NK,MSE,shap,50,0.5339573361371384,138,71
4JZE-1NK,MSE,shap,55,0.5430846370262005,120,62
4JZE-1NK,MSE,shap,60,0.5462660179326846,90,47
4JZE-1NK,MSE,shap,65,0.5452446952446952,74,39
4JZE-1NK,MSE,shap,70,0.539738198309627,70,37
4JZE-1NK,MSE,shap,75,0.5605616605616607,26,15
4JZE-1NK,MSE,shap,80,0.7333333333333334,6,5
4JZE-1NK,MSE,shap,85,0.6833333333333333,4,4
4JZE-1NK,MSE,shap,90,0.7777777777777778,3,3
4JZE-1NK,MSE,shap,95,1.0,1,1
4KAK-06U,MSE,cam,50,0.5108695652173914,184,94
4KAK-06U,MSE,cam,55,0.5108695652173914,184,94
4KAK-06U,MSE,cam,60,0.5112359550561798,178,91
4KAK-06U,MSE,cam,65,0.5126582278481012,158,81
4KAK-06U,MSE,cam,70,0.5144927536231884,138,71
4KAK-06U,MSE,cam,75,0.5175438596491229,114,59
4KAK-06U,MSE,cam,80,0.5232558139534884,86,45
4KAK-06U,MSE,cam,85,0.5283018867924528,53,28
4KAK-06U,MSE,cam,90,0.5416666666666666,24,13
4KAK-06U,MSE,cam,95,0.6,5,3
4KAK-06U,MSE,diff,50,0.6624827467218768,184,94
4KAK-06U,MSE,diff,55,0.6624827467218768,184,94
4KAK-06U,MSE,diff,60,0.6617397895487779,178,91
4KAK-06U,MSE,diff,65,0.6566857544705643,158,81
4KAK-06U,MSE,diff,70,0.6468253968253969,138,71
4KAK-06U,MSE,diff,75,0.6560150375939853,114,59
4KAK-06U,MSE,diff,80,0.675387596899225,86,45
4KAK-06U,MSE,diff,85,0.7279874213836478,53,28
4KAK-06U,MSE,diff,90,0.7708333333333334,24,13
4KAK-06U,MSE,diff,95,1.0,5,3
4KAK-06U,MSE,gradcam,50,0.47614400997553163,184,94
4KAK-06U,MSE,gradcam,55,0.47614400997553163,184,94
4KAK-06U,MSE,gradcam,60,0.47533987548032486,178,91
4KAK-06U,MSE,gradcam,65,0.47805838676091844,158,81
4KAK-06U,MSE,gradcam,70,0.479028640441684,138,71
4KAK-06U,MSE,gradcam,75,0.47414369256474526,114,59
4KAK-06U,MSE,gradcam,80,0.4827519379844961,86,45
4KAK-06U,MSE,gradcam,85,0.5141509433962265,53,28
4KAK-06U,MSE,gradcam,90,0.5347222222222222,24,13
4KAK-06U,MSE,gradcam,95,0.8,5,3
4KAK-06U,MSE,gradinput,50,0.4943585701737877,184,94
4KAK-06U,MSE,gradinput,55,0.4943585701737877,184,94
4KAK-06U,MSE,gradinput,60,0.49567322502715777,178,91
4KAK-06U,MSE,gradinput,65,0.5063884779074653,158,81
4KAK-06U,MSE,gradinput,70,0.5074620427881298,138,71
4KAK-06U,MSE,gradinput,75,0.5268901420217208,114,59
4KAK-06U,MSE,gradinput,80,0.5290697674418603,86,45
4KAK-06U,MSE,gradinput,85,0.5707547169811321,53,28
4KAK-06U,MSE,gradinput,90,0.5833333333333333,24,13
4KAK-06U,MSE,gradinput,95,0.8,5,3
4KAK-06U,MSE,ig,50,0.6048891476880608,184,94
4KAK-06U,MSE,ig,55,0.6048891476880608,184,94
4KAK-06U,MSE,ig,60,0.6022048332441592,178,91
4KAK-06U,MSE,ig,65,0.5903531243721117,158,81
4KAK-06U,MSE,ig,70,0.5884316770186336,138,71
4KAK-06U,MSE,ig,75,0.5869465329991644,114,59
4KAK-06U,MSE,ig,80,0.589922480620155,86,45
4KAK-06U,MSE,ig,85,0.5817610062893083,53,28
4KAK-06U,MSE,ig,90,0.5902777777777778,24,13
4KAK-06U,MSE,ig,95,0.6,5,3
4KAK-06U,MSE,shap,50,0.5134246188594016,184,94
4KAK-06U,MSE,shap,55,0.5134246188594016,184,94
4KAK-06U,MSE,shap,60,0.5127736028016928,178,91
4KAK-06U,MSE,shap,65,0.5071935448517728,158,81
4KAK-06U,MSE,shap,70,0.5157867494824018,138,71
4KAK-06U,MSE,shap,75,0.5193086883876356,114,59
4KAK-06U,MSE,shap,80,0.5370155038759689,86,45
4KAK-06U,MSE,shap,85,0.5235849056603774,53,28
4KAK-06U,MSE,shap,90,0.6180555555555555,24,13
4KAK-06U,MSE,shap,95,0.6,5,3
4KFN-1QR,MSE,cam,50,0.5,110,55
4KFN-1QR,MSE,cam,55,0.5,110,55
4KFN-1QR,MSE,cam,60,0.5,94,47
4KFN-1QR,MSE,cam,65,0.5,86,43
4KFN-1QR,MSE,cam,70,0.5,74,37
4KFN-1QR,MSE,cam,75,0.5,60,30
4KFN-1QR,MSE,cam,80,0.5,34,17
4KFN-1QR,MSE,cam,85,0.5,26,13
4KFN-1QR,MSE,cam,90,0.5,18,9
4KFN-1QR,MSE,cam,95,0.5,2,1
4KFN-1QR,MSE,diff,50,0.6175947285038192,110,55
4KFN-1QR,MSE,diff,55,0.6175947285038192,110,55
4KFN-1QR,MSE,diff,60,0.5951459887630098,94,47
4KFN-1QR,MSE,diff,65,0.58250276854928,86,43
4KFN-1QR,MSE,diff,70,0.5608429858429858,74,37
4KFN-1QR,MSE,diff,75,0.5365674603174604,60,30
4KFN-1QR,MSE,diff,80,0.49313725490196075,34,17
4KFN-1QR,MSE,diff,85,0.6153846153846154,26,13
4KFN-1QR,MSE,diff,90,0.6111111111111112,18,9
4KFN-1QR,MSE,diff,95,0.5,2,1
4KFN-1QR,MSE,gradcam,50,0.5729575727302997,110,55
4KFN-1QR,MSE,gradcam,55,0.5729575727302997,110,55
4KFN-1QR,MSE,gradcam,60,0.5707212704553128,94,47
4KFN-1QR,MSE,gradcam,65,0.5830610926541158,86,43
4KFN-1QR,MSE,gradcam,70,0.5845559845559845,74,37
4KFN-1QR,MSE,gradcam,75,0.5756150793650794,60,30
4KFN-1QR,MSE,gradcam,80,0.517156862745098,34,17
4KFN-1QR,MSE,gradcam,85,0.5288461538461539,26,13
4KFN-1QR,MSE,gradcam,90,0.5277777777777778,18,9
4KFN-1QR,MSE,gradcam,95,0.5,2,1
4KFN-1QR,MSE,gradinput,50,0.7503374151101424,110,55
4KFN-1QR,MSE,gradinput,55,0.7503374151101424,110,55
4KFN-1QR,MSE,gradinput,60,0.7724267753523075,94,47
4KFN-1QR,MSE,gradinput,65,0.7783361018826136,86,43
4KFN-1QR,MSE,gradinput,70,0.8029708279708282,74,37
4KFN-1QR,MSE,gradinput,75,0.8304960317460319,60,30
4KFN-1QR,MSE,gradinput,80,0.9215686274509804,34,17
4KFN-1QR,MSE,gradinput,85,0.9230769230769231,26,13
4KFN-1QR,MSE,gradinput,90,0.8888888888888888,18,9
4KFN-1QR,MSE,gradinput,95,1.0,2,1
4KFN-1QR,MSE,ig,50,0.6564139395957579,110,55
4KFN-1QR,MSE,ig,55,0.6564139395957579,110,55
4KFN-1QR,MSE,ig,60,0.6616330478032605,94,47
4KFN-1QR,MSE,ig,65,0.6733388704318937,86,43
4KFN-1QR,MSE,ig,70,0.678523166023166,74,37
4KFN-1QR,MSE,ig,75,0.6927976190476192,60,30
4KFN-1QR,MSE,ig,80,0.7161764705882352,34,17
4KFN-1QR,MSE,ig,85,0.7724358974358974,26,13
4KFN-1QR,MSE,ig,90,0.7777777777777778,18,9
4KFN-1QR,MSE,ig,95,1.0,2,1
4KFN-1QR,MSE,shap,50,0.5533042210314937,110,55
4KFN-1QR,MSE,shap,55,0.5533042210314937,110,55
4KFN-1QR,MSE,shap,60,0.5536159467010529,94,47
4KFN-1QR,MSE,shap,65,0.5522609819121446,86,43
4KFN-1QR,MSE,shap,70,0.5684470184470183,74,37
4KFN-1QR,MSE,shap,75,0.5655555555555555,60,30
4KFN-1QR,MSE,shap,80,0.6254901960784314,34,17
4KFN-1QR,MSE,shap,85,0.5961538461538463,26,13
4KFN-1QR,MSE,shap,90,0.6666666666666666,18,9
4KFN-1QR,MSE,shap,95,1.0,2,1
4KFO-1QS,MSE,cam,50,0.5,162,81
4KFO-1QS,MSE,cam,55,0.5,152,76
4KFO-1QS,MSE,cam,60,0.5,136,68
4KFO-1QS,MSE,cam,65,0.5,130,65
4KFO-1QS,MSE,cam,70,0.5,124,62
4KFO-1QS,MSE,cam,75,0.5,110,55
4KFO-1QS,MSE,cam,80,0.5,86,43
4KFO-1QS,MSE,cam,85,0.5,60,30
4KFO-1QS,MSE,cam,90,0.5,14,7
4KFO-1QS,MSE,cam,95,0.5,2,1
4KFO-1QS,MSE,diff,50,0.5739231618861247,162,81
4KFO-1QS,MSE,diff,55,0.5693338094653881,152,76
4KFO-1QS,MSE,diff,60,0.5664337704778878,136,68
4KFO-1QS,MSE,diff,65,0.5697680097680096,130,65
4KFO-1QS,MSE,diff,70,0.5698412698412696,124,62
4KFO-1QS,MSE,diff,75,0.560865800865801,110,55
4KFO-1QS,MSE,diff,80,0.5428294573643412,86,43
4KFO-1QS,MSE,diff,85,0.5388888888888889,60,30
4KFO-1QS,MSE,diff,90,0.5714285714285714,14,7
4KFO-1QS,MSE,diff,95,0.5,2,1
4KFO-1QS,MSE,gradcam,50,0.656614287632806,162,81
4KFO-1QS,MSE,gradcam,55,0.6637729777532406,152,76
4KFO-1QS,MSE,gradcam,60,0.6821160661234188,136,68
4KFO-1QS,MSE,gradcam,65,0.6902960927960925,130,65
4KFO-1QS,MSE,gradcam,70,0.6966109831029182,124,62
4KFO-1QS,MSE,gradcam,75,0.7047619047619045,110,55
4KFO-1QS,MSE,gradcam,80,0.7277131782945735,86,43
4KFO-1QS,MSE,gradcam,85,0.7111111111111109,60,30
4KFO-1QS,MSE,gradcam,90,0.6428571428571429,14,7
4KFO-1QS,MSE,gradcam,95,0.0,2,1
4KFO-1QS,MSE,gradinput,50,0.5925304804934431,162,81
4KFO-1QS,MSE,gradinput,55,0.5973829533040056,152,76
4KFO-1QS,MSE,gradinput,60,0.6059168364315423,136,68
4KFO-1QS,MSE,gradinput,65,0.6137423687423686,130,65
4KFO-1QS,MSE,gradinput,70,0.6195660522273424,124,62
