target,loss,explainer,normalization,mcs,global_dir_test,n_pairs
1CKP-PVB,MSE+AC,ig,raw,55,0.8967136150234741,213
1CKP-PVB,MSE+AC,ig,raw,60,0.8944723618090452,199
1CKP-PVB,MSE+AC,ig,raw,65,0.8907103825136612,183
1CKP-PVB,MSE+AC,ig,raw,70,0.8518518518518519,135
1CKP-PVB,MSE+AC,ig,raw,75,0.8292682926829268,82
1CKP-PVB,MSE+AC,ig,raw,80,0.7941176470588235,68
1CKP-PVB,MSE+AC,ig,raw,85,0.7608695652173914,46
1CKP-PVB,MSE+AC,ig,raw,90,0.7222222222222222,18
1CKP-PVB,MSE+AC,ig,raw,95,1.0,2
1CKP-PVB,MSE+AC,ig,l1,50,0.8878504672897196,214
1CKP-PVB,MSE+AC,ig,l1,55,0.892018779342723,213
1CKP-PVB,MSE+AC,ig,l1,60,0.8894472361809045,199
1CKP-PVB,MSE+AC,ig,l1,65,0.8907103825136612,183
1CKP-PVB,MSE+AC,ig,l1,70,0.8518518518518519,135
1CKP-PVB,MSE+AC,ig,l1,75,0.8292682926829268,82
1CKP-PVB,MSE+AC,ig,l1,80,0.7941176470588235,68
1CKP-PVB,MSE+AC,ig,l1,85,0.7608695652173914,46
1CKP-PVB,MSE+AC,ig,l1,90,0.7222222222222222,18
1CKP-PVB,MSE+AC,ig,l1,95,1.0,2
1CKP-PVB,MSE+AC,ig,signed_rank,50,0.8411214953271028,214
1CKP-PVB,MSE+AC,ig,signed_rank,55,0.8450704225352113,213
1CKP-PVB,MSE+AC,ig,signed_rank,60,0.8442211055276382,199
1CKP-PVB,MSE+AC,ig,signed_rank,65,0.8524590163934426,183
1CKP-PVB,MSE+AC,ig,signed_rank,70,0.8444444444444444,135
1CKP-PVB,MSE+AC,ig,signed_rank,75,0.8170731707317073,82
1CKP-PVB,MSE+AC,ig,signed_rank,80,0.7794117647058824,68
1CKP-PVB,MSE+AC,ig,signed_rank,85,0.7391304347826086,46
1CKP-PVB,MSE+AC,ig,signed_rank,90,0.7222222222222222,18
1CKP-PVB,MSE+AC,ig,signed_rank,95,1.0,2
1CKP-PVB,MSE+UCN,ig,raw,50,0.5560747663551402,214
1CKP-PVB,MSE+UCN,ig,raw,55,0.5586854460093896,213
1CKP-PVB,MSE+UCN,ig,raw,60,0.5678391959798995,199
1CKP-PVB,MSE+UCN,ig,raw,65,0.5901639344262295,183
1CKP-PVB,MSE+UCN,ig,raw,70,0.6148148148148148,135
1CKP-PVB,MSE+UCN,ig,raw,75,0.5975609756097561,82
1CKP-PVB,MSE+UCN,ig,raw,80,0.5441176470588235,68
1CKP-PVB,MSE+UCN,ig,raw,85,0.5217391304347826,46
1CKP-PVB,MSE+UCN,ig,raw,90,0.5555555555555556,18
1CKP-PVB,MSE+UCN,ig,raw,95,1.0,2
1CKP-PVB,MSE+UCN,ig,l1,50,0.5420560747663551,214
1CKP-PVB,MSE+UCN,ig,l1,55,0.5446009389671361,213
1CKP-PVB,MSE+UCN,ig,l1,60,0.5527638190954773,199
1CKP-PVB,MSE+UCN,ig,l1,65,0.5737704918032787,183
1CKP-PVB,MSE+UCN,ig,l1,70,0.6,135
1CKP-PVB,MSE+UCN,ig,l1,75,0.573170731707317,82
1CKP-PVB,MSE+UCN,ig,l1,80,0.5147058823529411,68
1CKP-PVB,MSE+UCN,ig,l1,85,0.4782608695652174,46
1CKP-PVB,MSE+UCN,ig,l1,90,0.5555555555555556,18
1CKP-PVB,MSE+UCN,ig,l1,95,1.0,2
1CKP-PVB,MSE+UCN,ig,signed_rank,50,0.5420560747663551,214
1CKP-PVB,MSE+UCN,ig,signed_rank,55,0.5446009389671361,213
1CKP-PVB,MSE+UCN,ig,signed_rank,60,0.5527638190954773,199
1CKP-PVB,MSE+UCN,ig,signed_rank,65,0.5737704918032787,183
1CKP-PVB,MSE+UCN,ig,signed_rank,70,0.6,135
1CKP-PVB,MSE+UCN,ig,signed_rank,75,0.5487804878048781,82
1CKP-PVB,MSE+UCN,ig,signed_rank,80,0.5147058823529411,68
1CKP-PVB,MSE+UCN,ig,signed_rank,85,0.45652173913043476,46
1CKP-PVB,MSE+UCN,ig,signed_rank,90,0.3888888888888889,18
1CKP-PVB,MSE+UCN,ig,signed_rank,95,1.0,2
1CKP-PVB,MSE,shap,raw,50,0.6308411214953271,214
1CKP-PVB,MSE,shap,raw,55,0.6291079812206573,213
1CKP-PVB,MSE,shap,raw,60,0.628140703517588,199
1CKP-PVB,MSE,shap,raw,65,0.6174863387978142,183
1CKP-PVB,MSE,shap,raw,70,0.6074074074074074,135
1CKP-PVB,MSE,shap,raw,75,0.6219512195121951,82
1CKP-PVB,MSE,shap,raw,80,0.6617647058823529,68
1CKP-PVB,MSE,shap,raw,85,0.5869565217391305,46
1CKP-PVB,MSE,shap,raw,90,0.6666666666666666,18
1CKP-PVB,MSE,shap,raw,95,0.0,2
1CKP-PVB,MSE,shap,l1,50,0.6074766355140186,214
1CKP-PVB,MSE,shap,l1,55,0.6056338028169014,213
1CKP-PVB,MSE,shap,l1,60,0.6030150753768844,199
1CKP-PVB,MSE,shap,l1,65,0.5956284153005464,183
1CKP-PVB,MSE,shap,l1,70,0.5777777777777777,135
1CKP-PVB,MSE,shap,l1,75,0.5975609756097561,82
1CKP-PVB,MSE,shap,l1,80,0.6176470588235294,68
1CKP-PVB,MSE,shap,l1,85,0.5434782608695652,46
1CKP-PVB,MSE,shap,l1,90,0.6111111111111112,18
1CKP-PVB,MSE,shap,l1,95,0.0,2
1CKP-PVB,MSE,shap,signed_rank,50,0.6074766355140186,214
1CKP-PVB,MSE,shap,signed_rank,55,0.6056338028169014,213
1CKP-PVB,MSE,shap,signed_rank,60,0.6080402010050251,199
1CKP-PVB,MSE,shap,signed_rank,65,0.5956284153005464,183
1CKP-PVB,MSE,shap,signed_rank,70,0.5777777777777777,135
1CKP-PVB,MSE,shap,signed_rank,75,0.5853658536585366,82
1CKP-PVB,MSE,shap,signed_rank,80,0.6176470588235294,68
1CKP-PVB,MSE,shap,signed_rank,85,0.5869565217391305,46
1CKP-PVB,MSE,shap,signed_rank,90,0.6666666666666666,18
1CKP-PVB,MSE,shap,signed_rank,95,0.0,2
1CKP-PVB,MSE+AC,shap,raw,50,0.602803738317757,214
1CKP-PVB,MSE+AC,shap,raw,55,0.6009389671361502,213
1CKP-PVB,MSE+AC,shap,raw,60,0.5979899497487438,199
1CKP-PVB,MSE+AC,shap,raw,65,0.5901639344262295,183
1CKP-PVB,MSE+AC,shap,raw,70,0.5777777777777777,135
1CKP-PVB,MSE+AC,shap,raw,75,0.6219512195121951,82
1CKP-PVB,MSE+AC,shap,raw,80,0.6617647058823529,68
1CKP-PVB,MSE+AC,shap,raw,85,0.5869565217391305,46
1CKP-PVB,MSE+AC,shap,raw,90,0.6666666666666666,18
1CKP-PVB,MSE+AC,shap,raw,95,0.0,2
1CKP-PVB,MSE+AC,shap,l1,50,0.5887850467289719,214
1CKP-PVB,MSE+AC,shap,l1,55,0.5868544600938967,213
1CKP-PVB,MSE+AC,shap,l1,60,0.5829145728643216,199
1CKP-PVB,MSE+AC,shap,l1,65,0.5792349726775956,183
1CKP-PVB,MSE+AC,shap,l1,70,0.562962962962963,135
1CKP-PVB,MSE+AC,shap,l1,75,0.5853658536585366,82
1CKP-PVB,MSE+AC,shap,l1,80,0.6029411764705882,68
1CKP-PVB,MSE+AC,shap,l1,85,0.5434782608695652,46
1CKP-PVB,MSE+AC,shap,l1,90,0.6111111111111112,18
1CKP-PVB,MSE+AC,shap,l1,95,0.0,2
1CKP-PVB,MSE+AC,shap,signed_rank,50,0.5654205607476636,214
1CKP-PVB,MSE+AC,shap,signed_rank,55,0.5633802816901409,213
1CKP-PVB,MSE+AC,shap,signed_rank,60,0.5628140703517588,199
1CKP-PVB,MSE+AC,shap,signed_rank,65,0.5628415300546448,183
1CKP-PVB,MSE+AC,shap,signed_rank,70,0.5333333333333333,135
1CKP-PVB,MSE+AC,shap,signed_rank,75,0.5487804878048781,82
1CKP-PVB,MSE+AC,shap,signed_rank,80,0.5735294117647058,68
1CKP-PVB,MSE+AC,shap,signed_rank,85,0.5434782608695652,46
1CKP-PVB,MSE+AC,shap,signed_rank,90,0.6666666666666666,18
1CKP-PVB,MSE+AC,shap,signed_rank,95,0.0,2
1CKP-PVB,MSE+UCN,shap,raw,50,0.5841121495327103,214
1CKP-PVB,MSE+UCN,shap,raw,55,0.5821596244131455,213
1CKP-PVB,MSE+UCN,shap,raw,60,0.5778894472361809,199
1CKP-PVB,MSE+UCN,shap,raw,65,0.5628415300546448,183
1CKP-PVB,MSE+UCN,shap,raw,70,0.5333333333333333,135
1CKP-PVB,MSE+UCN,shap,raw,75,0.5609756097560976,82
1CKP-PVB,MSE+UCN,shap,raw,80,0.5882352941176471,68
1CKP-PVB,MSE+UCN,shap,raw,85,0.5434782608695652,46
1CKP-PVB,MSE+UCN,shap,raw,90,0.5555555555555556,18
1CKP-PVB,MSE+UCN,shap,raw,95,0.0,2
1CKP-PVB,MSE+UCN,shap,l1,50,0.5654205607476636,214
1CKP-PVB,MSE+UCN,shap,l1,55,0.5633802816901409,213
1CKP-PVB,MSE+UCN,shap,l1,60,0.5527638190954773,199
1CKP-PVB,MSE+UCN,shap,l1,65,0.5409836065573771,183
1CKP-PVB,MSE+UCN,shap,l1,70,0.5111111111111111,135
1CKP-PVB,MSE+UCN,shap,l1,75,0.5365853658536586,82
1CKP-PVB,MSE+UCN,shap,l1,80,0.5441176470588235,68
1CKP-PVB,MSE+UCN,shap,l1,85,0.4782608695652174,46
1CKP-PVB,MSE+UCN,shap,l1,90,0.5,18
1CKP-PVB,MSE+UCN,shap,l1,95,0.0,2
1CKP-PVB,MSE+UCN,shap,signed_rank,50,0.5560747663551402,214
1CKP-PVB,MSE+UCN,shap,signed_rank,55,0.5539906103286385,213
1CKP-PVB,MSE+UCN,shap,signed_rank,60,0.5577889447236181,199
1CKP-PVB,MSE+UCN,shap,signed_rank,65,0.5409836065573771,183
1CKP-PVB,MSE+UCN,shap,signed_rank,70,0.5111111111111111,135
1CKP-PVB,MSE+UCN,shap,signed_rank,75,0.5121951219512195,82
1CKP-PVB,MSE+UCN,shap,signed_rank,80,0.5294117647058824,68
1CKP-PVB,MSE+UCN,shap,signed_rank,85,0.4782608695652174,46
1CKP-PVB,MSE+UCN,shap,signed_rank,90,0.5555555555555556,18
1CKP-PVB,MSE+UCN,shap,signed_rank,95,0.0,2
1D3G-BRE,MSE,cam,raw,50,0.7798165137614679,109
1D3G-BRE,MSE,cam,raw,55,0.7798165137614679,109
1D3G-BRE,MSE,cam,raw,60,0.7798165137614679,109
1D3G-BRE,MSE,cam,raw,65,0.77,100
1D3G-BRE,MSE,cam,raw,70,0.7528089887640449,89
1D3G-BRE,MSE,cam,raw,75,0.5882352941176471,51
1D3G-BRE,MSE,cam,raw,80,0.5588235294117647,34
1D3G-BRE,MSE,cam,raw,85,0.55,20
1D3G-BRE,MSE,cam,raw,90,0.6,10
1D3G-BRE,MSE,cam,raw,95,0.5,4
1D3G-BRE,MSE,cam,l1,50,0.7155963302752294,109
1D3G-BRE,MSE,cam,l1,55,0.7155963302752294,109
1D3G-BRE,MSE,cam,l1,60,0.7155963302752294,109
1D3G-BRE,MSE,cam,l1,65,0.7,100
1D3G-BRE,MSE,cam,l1,70,0.6741573033707865,89
1D3G-BRE,MSE,cam,l1,75,0.5098039215686274,51
1D3G-BRE,MSE,cam,l1,80,0.47058823529411764,34
1D3G-BRE,MSE,cam,l1,85,0.5,20
1D3G-BRE,MSE,cam,l1,90,0.6,10
1D3G-BRE,MSE,cam,l1,95,0.5,4
1D3G-BRE,MSE,cam,signed_rank,50,0.7064220183486238,109
1D3G-BRE,MSE,cam,signed_rank,55,0.7064220183486238,109
1D3G-BRE,MSE,cam,signed_rank,60,0.7064220183486238,109
1D3G-BRE,MSE,cam,signed_rank,65,0.7,100
1D3G-BRE,MSE,cam,signed_rank,70,0.6741573033707865,89
1D3G-BRE,MSE,cam,signed_rank,75,0.5686274509803921,51
1D3G-BRE,MSE,cam,signed_rank,80,0.5588235294117647,34
1D3G-BRE,MSE,cam,signed_rank,85,0.55,20
1D3G-BRE,MSE,cam,signed_rank,90,0.7,10
1D3G-BRE,MSE,cam,signed_rank,95,0.5,4
1D3G-BRE,MSE+AC,cam,raw,50,0.8165137614678899,109
1D3G-BRE,MSE+AC,cam,raw,55,0.8165137614678899,109
1D3G-BRE,MSE+AC,cam,raw,60,0.8165137614678899,109
1D3G-BRE,MSE+AC,cam,raw,65,0.81,100
1D3G-BRE,MSE+AC,cam,raw,70,0.797752808988764,89
1D3G-BRE,MSE+AC,cam,raw,75,0.6666666666666666,51
1D3G-BRE,MSE+AC,cam,raw,80,0.5882352941176471,34
1D3G-BRE,MSE+AC,cam,raw,85,0.55,20
1D3G-BRE,MSE+AC,cam,raw,90,0.7,10
1D3G-BRE,MSE+AC,cam,raw,95,0.5,4
1D3G-BRE,MSE+AC,cam,l1,50,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,l1,55,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,l1,60,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,l1,65,0.74,100
1D3G-BRE,MSE+AC,cam,l1,70,0.7078651685393258,89
1D3G-BRE,MSE+AC,cam,l1,75,0.5882352941176471,51
1D3G-BRE,MSE+AC,cam,l1,80,0.5,34
1D3G-BRE,MSE+AC,cam,l1,85,0.5,20
1D3G-BRE,MSE+AC,cam,l1,90,0.7,10
1D3G-BRE,MSE+AC,cam,l1,95,0.5,4
1D3G-BRE,MSE+AC,cam,signed_rank,50,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,signed_rank,55,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,signed_rank,60,0.7522935779816514,109
1D3G-BRE,MSE+AC,cam,signed_rank,65,0.74,100
1D3G-BRE,MSE+AC,cam,signed_rank,70,0.7078651685393258,89
1D3G-BRE,MSE+AC,cam,signed_rank,75,0.6274509803921569,51
1D3G-BRE,MSE+AC,cam,signed_rank,80,0.5294117647058824,34
1D3G-BRE,MSE+AC,cam,signed_rank,85,0.55,20
1D3G-BRE,MSE+AC,cam,signed_rank,90,0.7,10
1D3G-BRE,MSE+AC,cam,signed_rank,95,0.5,4
1D3G-BRE,MSE+UCN,cam,raw,50,0.963302752293578,109
1D3G-BRE,MSE+UCN,cam,raw,55,0.963302752293578,109
1D3G-BRE,MSE+UCN,cam,raw,60,0.963302752293578,109
1D3G-BRE,MSE+UCN,cam,raw,65,0.96,100
1D3G-BRE,MSE+UCN,cam,raw,70,0.9550561797752809,89
1D3G-BRE,MSE+UCN,cam,raw,75,0.9215686274509803,51
1D3G-BRE,MSE+UCN,cam,raw,80,0.8823529411764706,34
1D3G-BRE,MSE+UCN,cam,raw,85,0.9,20
1D3G-BRE,MSE+UCN,cam,raw,90,0.9,10
1D3G-BRE,MSE+UCN,cam,raw,95,0.75,4
1D3G-BRE,MSE+UCN,cam,l1,50,0.9357798165137615,109
1D3G-BRE,MSE+UCN,cam,l1,55,0.9357798165137615,109
1D3G-BRE,MSE+UCN,cam,l1,60,0.9357798165137615,109
1D3G-BRE,MSE+UCN,cam,l1,65,0.93,100
1D3G-BRE,MSE+UCN,cam,l1,70,0.9213483146067416,89
1D3G-BRE,MSE+UCN,cam,l1,75,0.8627450980392157,51
1D3G-BRE,MSE+UCN,cam,l1,80,0.8235294117647058,34
1D3G-BRE,MSE+UCN,cam,l1,85,0.8,20
1D3G-BRE,MSE+UCN,cam,l1,90,0.9,10
1D3G-BRE,MSE+UCN,cam,l1,95,0.75,4
1D3G-BRE,MSE+UCN,cam,signed_rank,50,0.9174311926605505,109
1D3G-BRE,MSE+UCN,cam,signed_rank,55,0.9174311926605505,109
1D3G-BRE,MSE+UCN,cam,signed_rank,60,0.9174311926605505,109
1D3G-BRE,MSE+UCN,cam,signed_rank,65,0.91,100
1D3G-BRE,MSE+UCN,cam,signed_rank,70,0.898876404494382,89
1D3G-BRE,MSE+UCN,cam,signed_rank,75,0.8235294117647058,51
1D3G-BRE,MSE+UCN,cam,signed_rank,80,0.7941176470588235,34
1D3G-BRE,MSE+UCN,cam,signed_rank,85,0.8,20
1D3G-BRE,MSE+UCN,cam,signed_rank,90,0.9,10
1D3G-BRE,MSE+UCN,cam,signed_rank,95,0.75,4
1D3G-BRE,MSE,diff,raw,50,0.8348623853211009,109
1D3G-BRE,MSE,diff,raw,55,0.8348623853211009,109
1D3G-BRE,MSE,diff,raw,60,0.8348623853211009,109
1D3G-BRE,MSE,diff,raw,65,0.83,100
1D3G-BRE,MSE,diff,raw,70,0.8089887640449438,89
1D3G-BRE,MSE,diff,raw,75,0.6862745098039216,51
1D3G-BRE,MSE,diff,raw,80,0.6470588235294118,34
1D3G-BRE,MSE,diff,raw,85,0.75,20
1D3G-BRE,MSE,diff,raw,90,0.8,10
1D3G-BRE,MSE,diff,raw,95,0.75,4
1D3G-BRE,MSE,diff,l1,50,0.8623853211009175,109
1D3G-BRE,MSE,diff,l1,55,0.8623853211009175,109
1D3G-BRE,MSE,diff,l1,60,0.8623853211009175,109
1D3G-BRE,MSE,diff,l1,65,0.86,100
1D3G-BRE,MSE,diff,l1,70,0.8426966292134831,89
1D3G-BRE,MSE,diff,l1,75,0.7450980392156863,51
1D3G-BRE,MSE,diff,l1,80,0.7352941176470589,34
1D3G-BRE,MSE,diff,l1,85,0.8,20
1D3G-BRE,MSE,diff,l1,90,0.8,10
1D3G-BRE,MSE,diff,l1,95,0.75,4
1D3G-BRE,MSE,diff,signed_rank,50,0.8532110091743119,109
1D3G-BRE,MSE,diff,signed_rank,55,0.8532110091743119,109
1D3G-BRE,MSE,diff,signed_rank,60,0.8532110091743119,109
1D3G-BRE,MSE,diff,signed_rank,65,0.85,100
1D3G-BRE,MSE,diff,signed_rank,70,0.8314606741573034,89
1D3G-BRE,MSE,diff,signed_rank,75,0.7254901960784313,51
1D3G-BRE,MSE,diff,signed_rank,80,0.6764705882352942,34
1D3G-BRE,MSE,diff,signed_rank,85,0.8,20
1D3G-BRE,MSE,diff,signed_rank,90,0.9,10
1D3G-BRE,MSE,diff,signed_rank,95,0.75,4
1D3G-BRE,MSE+AC,diff,raw,50,0.8807339449541285,109
1D3G-BRE,MSE+AC,diff,raw,55,0.8807339449541285,109
1D3G-BRE,MSE+AC,diff,raw,60,0.8807339449541285,109
1D3G-BRE,MSE+AC,diff,raw,65,0.88,100
1D3G-BRE,MSE+AC,diff,raw,70,0.8651685393258427,89
1D3G-BRE,MSE+AC,diff,raw,75,0.7843137254901961,51
1D3G-BRE,MSE+AC,diff,raw,80,0.7647058823529411,34
1D3G-BRE,MSE+AC,diff,raw,85,0.8,20
1D3G-BRE,MSE+AC,diff,raw,90,0.8,10
1D3G-BRE,MSE+AC,diff,raw,95,0.75,4
1D3G-BRE,MSE+AC,diff,l1,50,0.8899082568807339,109
1D3G-BRE,MSE+AC,diff,l1,55,0.8899082568807339,109
1D3G-BRE,MSE+AC,diff,l1,60,0.8899082568807339,109
1D3G-BRE,MSE+AC,diff,l1,65,0.89,100
1D3G-BRE,MSE+AC,diff,l1,70,0.8764044943820225,89
1D3G-BRE,MSE+AC,diff,l1,75,0.803921568627451,51
1D3G-BRE,MSE+AC,diff,l1,80,0.8235294117647058,34
1D3G-BRE,MSE+AC,diff,l1,85,0.85,20
1D3G-BRE,MSE+AC,diff,l1,90,0.9,10
1D3G-BRE,MSE+AC,diff,l1,95,0.75,4
1D3G-BRE,MSE+AC,diff,signed_rank,50,0.8623853211009175,109
1D3G-BRE,MSE+AC,diff,signed_rank,55,0.8623853211009175,109
1D3G-BRE,MSE+AC,diff,signed_rank,60,0.8623853211009175,109
1D3G-BRE,MSE+AC,diff,signed_rank,65,0.86,100
1D3G-BRE,MSE+AC,diff,signed_rank,70,0.8426966292134831,89
1D3G-BRE,MSE+AC,diff,signed_rank,75,0.7450980392156863,51
1D3G-BRE,MSE+AC,diff,signed_rank,80,0.7352941176470589,34
1D3G-BRE,MSE+AC,diff,signed_rank,85,0.8,20
1D3G-BRE,MSE+AC,diff,signed_rank,90,0.9,10
1D3G-BRE,MSE+AC,diff,signed_rank,95,0.75,4
1D3G-BRE,MSE+UCN,diff,raw,50,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,raw,55,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,raw,60,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,raw,65,0.86,100
1D3G-BRE,MSE+UCN,diff,raw,70,0.8426966292134831,89
1D3G-BRE,MSE+UCN,diff,raw,75,0.7450980392156863,51
1D3G-BRE,MSE+UCN,diff,raw,80,0.7647058823529411,34
1D3G-BRE,MSE+UCN,diff,raw,85,0.7,20
1D3G-BRE,MSE+UCN,diff,raw,90,0.8,10
1D3G-BRE,MSE+UCN,diff,raw,95,0.75,4
1D3G-BRE,MSE+UCN,diff,l1,50,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,l1,55,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,l1,60,0.8623853211009175,109
1D3G-BRE,MSE+UCN,diff,l1,65,0.86,100
1D3G-BRE,MSE+UCN,diff,l1,70,0.8426966292134831,89
1D3G-BRE,MSE+UCN,diff,l1,75,0.7450980392156863,51
1D3G-BRE,MSE+UCN,diff,l1,80,0.7647058823529411,34
1D3G-BRE,MSE+UCN,diff,l1,85,0.7,20
1D3G-BRE,MSE+UCN,diff,l1,90,0.8,10
1D3G-BRE,MSE+UCN,diff,l1,95,0.75,4
1D3G-BRE,MSE+UCN,diff,signed_rank,50,0.8165137614678899,109
1D3G-BRE,MSE+UCN,diff,signed_rank,55,0.8165137614678899,109
1D3G-BRE,MSE+UCN,diff,signed_rank,60,0.8165137614678899,109
1D3G-BRE,MSE+UCN,diff,signed_rank,65,0.81,100
1D3G-BRE,MSE+UCN,diff,signed_rank,70,0.7865168539325843,89
1D3G-BRE,MSE+UCN,diff,signed_rank,75,0.6666666666666666,51
1D3G-BRE,MSE+UCN,diff,signed_rank,80,0.6764705882352942,34
1D3G-BRE,MSE+UCN,diff,signed_rank,85,0.65,20
1D3G-BRE,MSE+UCN,diff,signed_rank,90,0.7,10
1D3G-BRE,MSE+UCN,diff,signed_rank,95,0.5,4
1D3G-BRE,MSE,gradcam,raw,50,0.6422018348623854,109
1D3G-BRE,MSE,gradcam,raw,55,0.6422018348623854,109
1D3G-BRE,MSE,gradcam,raw,60,0.6422018348623854,109
1D3G-BRE,MSE,gradcam,raw,65,0.63,100
1D3G-BRE,MSE,gradcam,raw,70,0.6741573033707865,89
1D3G-BRE,MSE,gradcam,raw,75,0.7450980392156863,51
1D3G-BRE,MSE,gradcam,raw,80,0.7647058823529411,34
1D3G-BRE,MSE,gradcam,raw,85,0.75,20
1D3G-BRE,MSE,gradcam,raw,90,0.9,10
1D3G-BRE,MSE,gradcam,raw,95,0.75,4
1D3G-BRE,MSE,gradcam,l1,50,0.4954128440366973,109
1D3G-BRE,MSE,gradcam,l1,55,0.4954128440366973,109
1D3G-BRE,MSE,gradcam,l1,60,0.4954128440366973,109
1D3G-BRE,MSE,gradcam,l1,65,0.5,100
1D3G-BRE,MSE,gradcam,l1,70,0.550561797752809,89
1D3G-BRE,MSE,gradcam,l1,75,0.6666666666666666,51
1D3G-BRE,MSE,gradcam,l1,80,0.6764705882352942,34
1D3G-BRE,MSE,gradcam,l1,85,0.65,20
1D3G-BRE,MSE,gradcam,l1,90,0.8,10
1D3G-BRE,MSE,gradcam,l1,95,0.5,4
1D3G-BRE,MSE,gradcam,signed_rank,50,0.3853211009174312,109
1D3G-BRE,MSE,gradcam,signed_rank,55,0.3853211009174312,109
1D3G-BRE,MSE,gradcam,signed_rank,60,0.3853211009174312,109
1D3G-BRE,MSE,gradcam,signed_rank,65,0.38,100
1D3G-BRE,MSE,gradcam,signed_rank,70,0.4157303370786517,89
1D3G-BRE,MSE,gradcam,signed_rank,75,0.6470588235294118,51
1D3G-BRE,MSE,gradcam,signed_rank,80,0.6764705882352942,34
1D3G-BRE,MSE,gradcam,signed_rank,85,0.75,20
1D3G-BRE,MSE,gradcam,signed_rank,90,0.8,10
1D3G-BRE,MSE,gradcam,signed_rank,95,0.5,4
1D3G-BRE,MSE+AC,gradcam,raw,50,0.5871559633027523,109
1D3G-BRE,MSE+AC,gradcam,raw,55,0.5871559633027523,109
1D3G-BRE,MSE+AC,gradcam,raw,60,0.5871559633027523,109
1D3G-BRE,MSE+AC,gradcam,raw,65,0.6,100
1D3G-BRE,MSE+AC,gradcam,raw,70,0.6404494382022472,89
1D3G-BRE,MSE+AC,gradcam,raw,75,0.8627450980392157,51
1D3G-BRE,MSE+AC,gradcam,raw,80,0.9411764705882353,34
1D3G-BRE,MSE+AC,gradcam,raw,85,0.9,20
1D3G-BRE,MSE+AC,gradcam,raw,90,0.9,10
1D3G-BRE,MSE+AC,gradcam,raw,95,0.75,4
1D3G-BRE,MSE+AC,gradcam,l1,50,0.48623853211009177,109
1D3G-BRE,MSE+AC,gradcam,l1,55,0.48623853211009177,109
1D3G-BRE,MSE+AC,gradcam,l1,60,0.48623853211009177,109
1D3G-BRE,MSE+AC,gradcam,l1,65,0.51,100
1D3G-BRE,MSE+AC,gradcam,l1,70,0.5617977528089888,89
1D3G-BRE,MSE+AC,gradcam,l1,75,0.8627450980392157,51
1D3G-BRE,MSE+AC,gradcam,l1,80,0.9411764705882353,34
1D3G-BRE,MSE+AC,gradcam,l1,85,0.9,20
1D3G-BRE,MSE+AC,gradcam,l1,90,0.9,10
1D3G-BRE,MSE+AC,gradcam,l1,95,0.75,4
1D3G-BRE,MSE+AC,gradcam,signed_rank,50,0.43119266055045874,109
1D3G-BRE,MSE+AC,gradcam,signed_rank,55,0.43119266055045874,109
1D3G-BRE,MSE+AC,gradcam,signed_rank,60,0.43119266055045874,109
1D3G-BRE,MSE+AC,gradcam,signed_rank,65,0.45,100
1D3G-BRE,MSE+AC,gradcam,signed_rank,70,0.4943820224719101,89
1D3G-BRE,MSE+AC,gradcam,signed_rank,75,0.8235294117647058,51
1D3G-BRE,MSE+AC,gradcam,signed_rank,80,0.9117647058823529,34
1D3G-BRE,MSE+AC,gradcam,signed_rank,85,0.9,20
1D3G-BRE,MSE+AC,gradcam,signed_rank,90,0.8,10
1D3G-BRE,MSE+AC,gradcam,signed_rank,95,0.5,4
1D3G-BRE,MSE+UCN,gradcam,raw,50,0.5137614678899083,109
1D3G-BRE,MSE+UCN,gradcam,raw,55,0.5137614678899083,109
1D3G-BRE,MSE+UCN,gradcam,raw,60,0.5137614678899083,109
1D3G-BRE,MSE+UCN,gradcam,raw,65,0.53,100
1D3G-BRE,MSE+UCN,gradcam,raw,70,0.5617977528089888,89
1D3G-BRE,MSE+UCN,gradcam,raw,75,0.5882352941176471,51
1D3G-BRE,MSE+UCN,gradcam,raw,80,0.6176470588235294,34
1D3G-BRE,MSE+UCN,gradcam,raw,85,0.5,20
1D3G-BRE,MSE+UCN,gradcam,raw,90,0.5,10
1D3G-BRE,MSE+UCN,gradcam,raw,95,0.25,4
1D3G-BRE,MSE+UCN,gradcam,l1,50,0.4954128440366973,109
1D3G-BRE,MSE+UCN,gradcam,l1,55,0.4954128440366973,109
1D3G-BRE,MSE+UCN,gradcam,l1,60,0.4954128440366973,109
1D3G-BRE,MSE+UCN,gradcam,l1,65,0.5,100
1D3G-BRE,MSE+UCN,gradcam,l1,70,0.5280898876404494,89
1D3G-BRE,MSE+UCN,gradcam,l1,75,0.5294117647058824,51
1D3G-BRE,MSE+UCN,gradcam,l1,80,0.5294117647058824,34
1D3G-BRE,MSE+UCN,gradcam,l1,85,0.5,20
